id,age,salary,department,rating,city,bonus_pct
27,0.45652173913043476,0.8167757353762312,Sales,0.8686868686868686,Austin,0.24
28,0.9347826086956522,0.18577044200745985,Finance,0.4848484848484849,Illinois,0.96
29,0.5434782608695652,0.9294552520492261,Finance,0.8964646464646464,Illinois,
30,0.5652173913043478,0.9636164652804146,Finance,0.8005050505050505,Austin,0.8
31,0.8913043478260869,0.8203939874477922,Finance,0.42171717171717177,Chicago,0.56
32,0.5869565217391305,0.9198177473030621,HR,0.015151515151515166,Chicago,0.03999999999999998
33,0.32608695652173914,0.49429901949835836,Finance,0.2626262626262626,New Jersey,0.6399999999999999
34,0.30434782608695654,0.3112031804882407,Marketing,0.5404040404040403,SF,0.96
35,1.0,0.28545105309003194,Marketing,0.6313131313131313,New Jersey,
36,0.9347826086956522,0.49429901949835836,HR,0.2525252525252525,SF,0.8
37,0.5434782608695652,0.08849083152792978,Finance,0.13383838383838384,Illinois,
38,0.782608695652174,0.06214682956245952,Finance,,Austin,0.24
39,0.5434782608695652,0.5763071493980747,Finance,,Illinois,0.2
40,0.43478260869565216,0.00855426261362875,Sales,,New York,0.6000000000000001
41,0.17391304347826086,0.9949746499006098,IT,0.16666666666666666,Chicago,0.39999999999999997
42,0.8260869565217391,0.8303665155339155,Sales,0.2676767676767676,SF,
43,0.3695652173913043,0.7396533625175887,IT,0.01010101010101011,New Jersey,0.9200000000000002
44,0.06521739130434782,0.49429901949835836,Finance,0.9166666666666666,Austin,0.36000000000000004
45,0.5434782608695652,0.5113684586692873,Finance,0.1111111111111111,SF,
46,0.2826086956521739,0.082873606861278,Sales,0.5757575757575758,New Jersey,0.8
47,0.17391304347826086,0.0541956089607576,Sales,0.2702020202020202,Chicago,0.27999999999999997
48,0.5434782608695652,0.21968597145601143,IT,0.5530303030303031,Illinois,0.8400000000000001
49,0.021739130434782608,0.5043106336408103,Marketing,0.6515151515151515,Chicago,0.44
50,0.41304347826086957,0.6272977017398879,IT,,LA,0.6799999999999999
51,0.5869565217391305,0.03304446876465727,Sales,0.20202020202020204,New York,0.08000000000000002
52,0.5434782608695652,0.49429901949835836,Sales,0.0025252525252525276,LA,0.6399999999999999
53,0.5434782608695652,0.49429901949835836,HR,0.13131313131313133,Austin,0.44
54,0.5434782608695652,0.49429901949835836,Sales,0.9015151515151514,SF,0.6000000000000001
55,0.15217391304347827,0.10361155160476179,HR,0.8762626262626262,Austin,0.15999999999999998
56,0.5434782608695652,0.18515623255086772,Marketing,0.595959595959596,Illinois,0.72
57,0.7391304347826086,0.6617157661983785,IT,0.5984848484848485,New Jersey,0.8800000000000001
58,0.2826086956521739,0.49429901949835836,IT,0.6641414141414141,Chicago,0.2
59,0.34782608695652173,0.9456927165925892,HR,0.16919191919191917,LA,0.08000000000000002
60,0.7608695652173914,0.49429901949835836,IT,0.9166666666666666,LA,
61,0.8478260869565217,0.7667344158309696,Sales,0.4166666666666667,Illinois,0.6399999999999999
62,0.5434782608695652,0.14406003618252072,Finance,,LA,0.6000000000000001
63,0.021739130434782608,0.8085788309918924,HR,0.5176767676767676,Illinois,0.56
64,0.5434782608695652,0.9411922363924686,IT,,Austin,0.24
65,0.8913043478260869,0.6812699618073392,HR,0.1616161616161616,Chicago,0.39999999999999997
66,0.06521739130434782,0.49429901949835836,HR,0.7373737373737373,SF,0.6000000000000001
67,0.5434782608695652,0.6025506443615571,Finance,0.07575757575757577,New Jersey,0.48000000000000004
68,0.3695652173913043,0.4879503272061287,Sales,,SF,1.0
69,0.5434782608695652,0.876063699104371,HR,,Austin,0.12
70,0.9347826086956522,0.49429901949835836,IT,0.38636363636363635,New Jersey,0.6799999999999999
71,0.717391304347826,0.49429901949835836,Marketing,,LA,
72,0.1956521739130435,0.6702588613673419,HR,0.351010101010101,New York,0.44
73,0.5434782608695652,0.3209523596810578,HR,0.7196969696969696,Austin,0.72
74,0.2826086956521739,0.49429901949835836,Finance,0.29292929292929293,Austin,0.6799999999999999
75,0.6521739130434783,0.3893306233667612,Sales,0.5656565656565657,Chicago,1.0
76,0.30434782608695654,0.696491188886159,Marketing,0.4722222222222222,SF,0.12
77,0.5434782608695652,0.6274875482991982,IT,0.6616161616161617,Austin,
78,0.2826086956521739,0.49429901949835836,Marketing,,Austin,0.72
79,0.4782608695652174,0.29327943180041544,IT,0.7323232323232324,LA,
80,0.8478260869565217,0.49429901949835836,Sales,0.2095959595959596,LA,0.27999999999999997
81,0.43478260869565216,0.8846961338306568,IT,0.02272727272727275,New Jersey,0.08000000000000002
82,0.32608695652173914,0.7593974046858598,Finance,0.2575757575757575,Illinois,0.08000000000000002
83,0.5434782608695652,0.4441739441181069,Finance,0.5934343434343433,Illinois,0.8800000000000001
84,0.3695652173913043,0.7262524289192147,Finance,0.04545454545454544,New York,0.2
85,1.0,0.49429901949835836,Finance,,Illinois,0.32
86,0.5,0.10540951019587698,Marketing,,Chicago,0.24
87,0.5434782608695652,0.6675451723136712,Sales,0.3308080808080808,New York,0.36000000000000004
88,0.5217391304347826,0.46446519107497825,IT,0.7702020202020201,New Jersey,0.08000000000000002
89,0.9565217391304348,0.10224912335559377,IT,,LA,0.52
90,0.8695652173913043,0.1784557657516807,Finance,0.06818181818181819,Illinois,0.08000000000000002
91,0.5434782608695652,0.04720478860027249,Finance,,SF,0.8
92,0.30434782608695654,0.49429901949835836,HR,0.49242424242424243,LA,
93,0.5434782608695652,0.57631831684274,Sales,,Chicago,0.56
94,0.0,0.6398387420990329,Marketing,0.4318181818181819,LA,0.8800000000000001
95,0.5217391304347826,0.3416456346458803,IT,,Chicago,0.6399999999999999
96,0.5434782608695652,0.49429901949835836,HR,0.8207070707070707,Chicago,0.52
97,0.17391304347826086,0.49429901949835836,HR,,Chicago,0.32
98,0.5,0.6756974069193488,IT,,New Jersey,
99,0.0,0.737084850244567,Marketing,0.2676767676767676,Chicago,0.6799999999999999
100,0.9347826086956522,0.19751859379536774,HR,0.5883838383838385,Chicago,1.0
101,0.15217391304347827,0.6576619837848704,HR,0.356060606060606,SF,0.6799999999999999
102,0.5,0.8038885042324615,Sales,0.08585858585858588,New York,0.56
103,0.5434782608695652,0.1290286556630112,Marketing,0.9191919191919191,Austin,0.72
104,0.34782608695652173,0.388749916244165,HR,0.13131313131313133,New York,0.48000000000000004
105,0.5434782608695652,0.040381479909767044,Marketing,0.9520202020202019,Chicago,0.08000000000000002
106,0.7391304347826086,0.7839992852835415,IT,,SF,
107,0.7391304347826086,0.423469501708619,Finance,0.17929292929292928,LA,0.96
108,0.5434782608695652,0.7712795658097514,HR,0.5404040404040403,SF,0.15999999999999998
109,0.08695652173913043,0.9224532642440757,Sales,0.8737373737373737,Chicago,0.6799999999999999
110,0.8913043478260869,0.9967949433810556,IT,,SF,
111,0.8260869565217391,0.49429901949835836,Marketing,0.8080808080808082,Illinois,0.52
112,0.8695652173913043,0.49429901949835836,IT,0.6590909090909092,SF,0.08000000000000002
113,0.5869565217391305,0.42559131619502827,HR,0.6919191919191919,Chicago,0.44
114,0.13043478260869565,0.49429901949835836,Marketing,0.851010101010101,New Jersey,0.76
115,0.17391304347826086,0.49429901949835836,Finance,0.24494949494949494,Illinois,0.36000000000000004
116,0.15217391304347827,0.30114131284479484,IT,0.48737373737373735,SF,0.6799999999999999
117,0.2391304347826087,0.2788175909588368,HR,,Austin,0.8
118,0.717391304347826,0.9859066848323766,Sales,0.98989898989899,Austin,0.9200000000000002
119,0.6956521739130435,0.16662944185111564,Marketing,0.946969696969697,SF,
120,0.4782608695652174,0.8372121591137516,IT,0.032828282828282804,New Jersey,
121,0.5,0.8533379492104617,IT,0.7045454545454546,LA,0.15999999999999998
122,0.782608695652174,0.7322381792598218,Finance,0.9267676767676768,Chicago,1.0
123,0.7391304347826086,0.637370736827999,Finance,0.17424242424242423,Austin,0.9200000000000002
124,0.9347826086956522,0.22305853974493556,Sales,0.5656565656565657,LA,
125,0.8478260869565217,0.03219574297009358,Sales,0.9166666666666666,SF,0.8400000000000001
126,0.45652173913043476,0.9197619100797355,HR,0.027777777777777745,LA,0.52
127,0.5652173913043478,0.9961807339244634,HR,0.6969696969696969,Illinois,0.6399999999999999
128,0.7391304347826086,0.49429901949835836,Sales,0.29292929292929293,New York,0.08000000000000002
129,0.0,0.49429901949835836,Sales,,Austin,0.76
130,0.7391304347826086,0.49429901949835836,Marketing,0.9722222222222221,SF,
131,0.782608695652174,0.00031268845062872714,Finance,0.946969696969697,Chicago,
132,1.0,0.07994773635896635,HR,,New Jersey,0.8
133,0.2826086956521739,0.49429901949835836,Finance,0.8636363636363636,Illinois,0.72
134,0.5434782608695652,0.673486252875617,Finance,,SF,0.03999999999999998
135,0.0,0.9905523418131463,Sales,0.3156565656565656,Chicago,0.32
136,0.5434782608695652,0.49182543050499183,Marketing,0.8308080808080808,New Jersey,0.27999999999999997
137,0.5434782608695652,0.49429901949835836,IT,0.030303030303030273,New Jersey,0.36000000000000004
138,0.2826086956521739,0.2066423960869274,Marketing,0.595959595959596,SF,0.08000000000000002
139,0.8260869565217391,0.3947803363634333,Marketing,0.22474747474747472,Illinois,0.9200000000000002
140,0.5652173913043478,0.49429901949835836,Finance,0.11363636363636363,LA,
141,0.5434782608695652,0.9230786411453331,Marketing,0.07070707070707072,LA,0.32
142,0.30434782608695654,0.9561007750206598,HR,,New Jersey,
143,0.30434782608695654,0.19622317021419158,Finance,0.3358585858585858,LA,0.44
144,0.5434782608695652,0.41829897482857975,HR,0.7247474747474748,New York,0.6000000000000001
145,0.5434782608695652,0.49429901949835836,IT,0.05808080808080808,New Jersey,0.52
146,0.2608695652173913,0.7272910012730887,Finance,0.31060606060606055,New Jersey,0.9200000000000002
147,0.6739130434782609,0.38557836195921646,IT,0.5378787878787878,Chicago,0.48000000000000004
148,0.8260869565217391,0.6549371272865343,Finance,0.7904040404040403,LA,1.0
149,0.6739130434782609,0.9865543966229647,Sales,0.3156565656565656,Illinois,0.8400000000000001
150,0.5434782608695652,0.07787059165121837,Marketing,0.6237373737373737,New Jersey,
151,0.6304347826086957,0.49429901949835836,Sales,0.8863636363636364,Illinois,0.9200000000000002
152,0.782608695652174,0.6822415294932214,IT,0.6136363636363635,New York,
153,0.4782608695652174,0.49613606414580214,Marketing,0.22727272727272727,Chicago,0.8
154,0.8260869565217391,0.40006253769012573,Finance,0.017676767676767693,SF,0.39999999999999997
155,0.9565217391304348,0.22073571125455074,Marketing,0.8712121212121212,Illinois,0.8800000000000001
156,0.5434782608695652,0.790610412525406,HR,0.015151515151515166,New Jersey,0.8800000000000001
157,0.5434782608695652,0.47910571103120186,Marketing,0.8762626262626262,New York,0.8
158,0.6086956521739131,0.760123288589105,HR,0.5277777777777778,Austin,
159,0.7608695652173914,0.23415897974225539,Marketing,0.9419191919191918,New York,
160,0.2608695652173913,0.6106917115225694,HR,0.8005050505050505,New York,0.08000000000000002
161,0.6739130434782609,0.1564894020950126,IT,1.0,Chicago,0.39999999999999997
162,0.13043478260869565,0.4597748643155473,Sales,0.3459595959595959,SF,0.15999999999999998
163,0.45652173913043476,0.5201237352868917,Finance,0.7676767676767677,Austin,0.6799999999999999
164,0.5434782608695652,0.0038416009648672192,Marketing,0.39898989898989895,LA,0.36000000000000004
165,0.021739130434782608,0.49429901949835836,Sales,0.47727272727272724,LA,0.96
166,0.8913043478260869,0.7353762312107743,Finance,0.6262626262626262,Illinois,0.6399999999999999
167,0.9565217391304348,0.4418957854063833,Finance,0.8737373737373737,New York,0.8400000000000001
168,0.10869565217391304,0.5237084850244567,HR,,Chicago,0.12
169,0.5869565217391305,0.8830656869095214,IT,0.7676767676767677,Chicago,0.8800000000000001
170,0.5869565217391305,0.18309025528778505,IT,,LA,0.9200000000000002
171,0.5434782608695652,0.7096687735912268,Sales,0.41919191919191917,Illinois,0.48000000000000004
172,0.5434782608695652,0.8102204453576932,IT,0.7373737373737373,Illinois,0.6000000000000001
173,0.41304347826086957,0.26893440243003597,Marketing,0.23484848484848483,Illinois,0.76
174,0.6304347826086957,0.4082259397404686,IT,0.10353535353535352,Austin,0.15999999999999998
175,0.5434782608695652,0.7762714135751457,Sales,0.351010101010101,SF,
176,0.5434782608695652,0.3895874745940634,IT,0.2828282828282828,Austin,
177,0.5217391304347826,0.6564112299823555,Marketing,0.29292929292929293,New Jersey,
178,0.8260869565217391,0.49429901949835836,HR,0.22727272727272727,New Jersey,0.36000000000000004
179,0.6956521739130435,0.5756817724968173,Sales,0.03535353535353533,SF,0.08000000000000002
180,0.0,0.49429901949835836,HR,,LA,0.03999999999999998
181,0.5434782608695652,0.49429901949835836,HR,0.98989898989899,SF,0.12
182,0.2608695652173913,0.49429901949835836,HR,0.42424242424242425,Chicago,
183,0.8695652173913043,0.6760435977039734,Finance,0.3813131313131313,New Jersey,
184,0.043478260869565216,0.05697630268242021,Finance,0.6792929292929294,New York,
185,0.5434782608695652,0.0887923525338932,HR,,New York,0.44
186,0.10869565217391304,0.9661626426641056,Sales,0.9520202020202019,LA,
187,0.5434782608695652,0.49429901949835836,Marketing,,Chicago,0.52
188,0.5652173913043478,0.12000536037343935,Marketing,0.08333333333333336,Austin,0.44
189,0.17391304347826086,0.9729524490206151,IT,0.41414141414141414,Chicago,0.12
190,0.782608695652174,0.6720791548477877,Sales,0.8813131313131312,New York,0.6399999999999999
191,0.6956521739130435,0.7406137627588055,Finance,0.946969696969697,New York,
192,0.8913043478260869,0.2993768565876756,HR,0.4646464646464647,New Jersey,0.6000000000000001
193,0.5434782608695652,0.007571527483081321,IT,,Chicago,0.6399999999999999
194,0.5,0.9346257789292655,Marketing,0.1616161616161616,Chicago,
195,0.5434782608695652,0.49429901949835836,Finance,0.9924242424242423,New York,0.08000000000000002
196,0.6739130434782609,0.23631429656266054,Finance,0.22727272727272727,Austin,0.8
197,0.5434782608695652,0.23792240859446542,HR,,LA,0.44
198,0.5,0.12049672793871306,Marketing,0.6489898989898991,Illinois,0.03999999999999998
199,0.8695652173913043,0.49429901949835836,Sales,0.6060606060606062,LA,1.0
200,0.2391304347826087,0.10010497397985393,Finance,0.5101010101010099,Chicago,0.03999999999999998
201,0.5434782608695652,0.2605364840417216,HR,0.22474747474747472,LA,
202,0.021739130434782608,0.4212136778862261,Sales,,New York,1.0
203,0.043478260869565216,0.8272396310276282,Marketing,0.2146464646464646,New York,0.24
204,0.782608695652174,1.0,Finance,0.18181818181818182,Chicago,0.15999999999999998
205,0.34782608695652173,0.07166149241730507,Sales,0.7803030303030303,Chicago,0.12
206,0.5434782608695652,0.8027494248765997,Sales,0.3459595959595959,Illinois,0.32
207,0.021739130434782608,0.5332678176579635,Sales,0.0505050505050505,Illinois,
208,0.5434782608695652,0.49429901949835836,Finance,0.9722222222222221,New Jersey,0.6799999999999999
209,0.5434782608695652,0.9211913429968954,Finance,0.8863636363636364,Chicago,0.08000000000000002
210,0.782608695652174,0.806378844392826,IT,0.9292929292929293,Austin,0.52
211,0.6739130434782609,0.8561856476001162,Marketing,,LA,1.0
212,0.6956521739130435,0.49429901949835836,HR,0.16919191919191917,Chicago,0.8
213,0.0,0.01293190092243093,Sales,0.39141414141414144,SF,0.6000000000000001
214,0.391304347826087,0.23778839925848166,IT,0.7575757575757576,New Jersey,0.32
215,0.021739130434782608,0.5175887253478659,HR,0.6944444444444444,SF,0.6399999999999999
216,0.9347826086956522,0.5579143680343064,IT,0.148989898989899,New York,0.52
217,0.5434782608695652,0.49429901949835836,Finance,0.8156565656565655,Illinois,
218,0.6739130434782609,0.6976526031313515,Sales,0.21969696969696967,LA,0.12
219,0.5434782608695652,0.49429901949835836,HR,0.21969696969696967,Chicago,0.8800000000000001
220,0.6739130434782609,0.20861903379268756,HR,0.5353535353535354,SF,0.44
221,0.06521739130434782,0.49429901949835836,HR,0.5909090909090908,LA,0.2
222,0.5434782608695652,0.9794742367051571,HR,0.5782828282828283,New York,
223,0.5434782608695652,0.6064927523284123,HR,,Illinois,0.39999999999999997
224,0.8043478260869565,0.2968083443146539,IT,0.8787878787878787,Austin,
225,0.5,0.3116945480535144,Sales,0.2601010101010101,New Jersey,0.72
226,0.08695652173913043,0.14990060974247874,Finance,,LA,
227,0.717391304347826,0.4686306479351395,Finance,0.8888888888888888,LA,0.0
228,0.10869565217391304,0.49429901949835836,Finance,,Austin,0.39999999999999997
229,0.45652173913043476,0.9257923301990039,Finance,0.8636363636363636,LA,
230,0.21739130434782608,0.6417930449154624,IT,0.8106060606060606,New York,0.0
231,0.32608695652173914,0.4453353583632993,Marketing,0.654040404040404,New York,0.24
232,0.6956521739130435,0.40980054943827754,Sales,0.547979797979798,Austin,
233,0.5434782608695652,0.010497397985392983,HR,0.08080808080808083,New Jersey,0.12
234,0.10869565217391304,0.39672347173519756,Marketing,0.40404040404040403,Chicago,0.52
235,0.5434782608695652,0.9934000402028008,Finance,0.36868686868686873,SF,0.2
236,0.6086956521739131,0.21760882674826346,Marketing,,Chicago,
237,0.043478260869565216,0.3818596028856677,Sales,,LA,0.24
238,0.41304347826086957,0.8011524802894602,HR,0.49242424242424243,SF,0.96
239,0.7608695652173914,0.2948875438322203,HR,,Austin,0.8
240,0.391304347826087,0.27812520938958746,Sales,,Austin,
241,0.5434782608695652,0.6113617582024881,Sales,0.6818181818181819,New Jersey,0.48000000000000004
242,0.5434782608695652,0.16863958189087172,Finance,0.06818181818181819,SF,0.12
243,0.391304347826087,0.49246197485091464,HR,0.851010101010101,New York,0.56
244,0.41304347826086957,0.49429901949835836,Marketing,0.49242424242424243,SF,0.44
245,0.6739130434782609,0.048734728519420185,IT,0.47727272727272724,LA,0.8400000000000001
246,0.13043478260869565,0.9646997074129497,IT,0.5909090909090908,New York,
247,0.8695652173913043,0.10107654166573604,Sales,0.8257575757575757,Illinois,0.48000000000000004
248,0.6956521739130435,0.49429901949835836,Finance,0.3434343434343435,Illinois,0.15999999999999998
249,0.5434782608695652,0.3346994840640565,IT,,Illinois,0.32
250,0.8260869565217391,0.6185312576776182,HR,0.563131313131313,Austin,
251,0.3695652173913043,0.6411788354588703,Sales,,SF,
252,0.8478260869565217,0.14218390547874835,Marketing,0.8787878787878787,Illinois,0.36000000000000004
253,0.0,0.2801465168740089,Sales,0.797979797979798,Chicago,0.39999999999999997
254,0.21739130434782608,0.46858597815647823,Marketing,0.6565656565656565,New Jersey,0.44
255,0.5869565217391305,0.47499609139436716,Sales,,Chicago,0.8
256,0.5217391304347826,0.49429901949835836,Sales,0.8686868686868686,Illinois,0.8800000000000001
257,0.4782608695652174,0.4345699417059388,Sales,0.7070707070707071,New Jersey,0.96
258,0.5434782608695652,0.8915529448551582,Marketing,,LA,0.8
259,0.6304347826086957,0.6839501485270141,Marketing,0.6969696969696969,Chicago,
260,0.8913043478260869,0.7332097469457038,Sales,0.6792929292929294,SF,0.6799999999999999
261,0.7391304347826086,0.49429901949835836,IT,0.6161616161616162,SF,0.44
262,0.5434782608695652,0.26328367542938824,Finance,0.7525252525252524,Chicago,0.24
263,0.5434782608695652,0.3708373350010051,Finance,0.1515151515151515,Illinois,0.8400000000000001
264,0.5434782608695652,0.9209121568802626,Finance,0.8813131313131312,SF,0.03999999999999998
265,0.5434782608695652,0.7510888258548679,Marketing,0.8737373737373737,LA,0.9200000000000002
266,0.0,0.402150849842539,Marketing,0.02272727272727275,New York,0.48000000000000004
267,0.2391304347826087,0.24921269515109554,IT,0.8257575757575757,Illinois,
268,0.08695652173913043,0.3823286355616108,Finance,,LA,
269,0.782608695652174,0.22530319612266322,Finance,0.3308080808080808,New Jersey,0.8800000000000001
270,0.6739130434782609,0.6840953253076631,Sales,0.7424242424242425,LA,0.6399999999999999
271,0.17391304347826086,0.8504567484868113,Marketing,0.154040404040404,Illinois,0.6000000000000001
272,0.5434782608695652,0.23840260871507382,Finance,,New Jersey,
273,0.7391304347826086,0.33468831661939114,IT,0.8333333333333333,Illinois,0.52
274,0.391304347826087,0.15030263775042996,IT,0.505050505050505,SF,0.15999999999999998
275,0.32608695652173914,0.7967078373126661,Finance,0.0,New York,
276,0.043478260869565216,0.19270542514461841,Marketing,0.2828282828282828,Illinois,0.52
277,0.41304347826086957,0.49429901949835836,IT,0.6161616161616162,Illinois,0.6799999999999999
278,0.5,0.424686753177138,Sales,,SF,0.03999999999999998
279,0.6956521739130435,0.5835436535411967,IT,0.6313131313131313,Austin,0.08000000000000002
280,0.5,0.49429901949835836,HR,0.255050505050505,SF,0.72
281,0.5434782608695652,0.7647689455698747,HR,0.6338383838383838,New Jersey,0.08000000000000002
282,0.5434782608695652,0.49429901949835836,Marketing,0.5378787878787878,SF,0.08000000000000002
283,0.7608695652173914,0.45837893373238336,Finance,,SF,
284,0.8043478260869565,0.2693587653273178,Marketing,,New York,0.96
285,0.8478260869565217,0.07515690259754763,Marketing,0.76010101010101,SF,0.72
286,0.5434782608695652,0.8763652201103344,Marketing,0.5404040404040403,Illinois,0.36000000000000004
287,0.7391304347826086,0.11827440645031603,Marketing,0.9646464646464645,New York,0.27999999999999997
288,0.5217391304347826,0.118810443794251,Sales,0.3383838383838384,Chicago,0.36000000000000004
289,0.5434782608695652,0.49429901949835836,Sales,0.6313131313131313,Austin,
290,0.5434782608695652,0.26327250798472296,IT,0.9343434343434344,New York,
291,0.6086956521739131,0.7350300404261497,HR,0.09595959595959594,New Jersey,0.2
292,0.3695652173913043,0.49429901949835836,Marketing,0.9393939393939393,Chicago,0.15999999999999998
293,0.9782608695652174,0.0999821320885355,IT,,New York,0.08000000000000002
294,0.3695652173913043,0.5141826547249458,HR,0.06060606060606061,New York,0.6799999999999999
295,0.021739130434782608,0.6828334040604829,Finance,0.29545454545454547,Austin,0.76
296,0.7391304347826086,0.941203403837134,Sales,0.7070707070707071,Illinois,0.27999999999999997
297,0.32608695652173914,0.3521877024099346,HR,0.06060606060606061,New Jersey,0.03999999999999998
298,0.8695652173913043,0.36766578071605654,Finance,0.5808080808080808,LA,0.08000000000000002
299,0.5434782608695652,0.3011971500681214,HR,,LA,0.96
300,0.6956521739130435,0.49429901949835836,Sales,0.6186868686868687,New York,0.27999999999999997
301,0.06521739130434782,0.22083621825653854,Sales,0.03787878787878786,SF,0.76
302,0.6956521739130435,0.527337904540683,IT,0.8737373737373737,New Jersey,
303,0.2826086956521739,0.4210573336609117,Marketing,0.9747474747474746,Chicago,
304,0.5434782608695652,0.875170303531146,HR,0.9722222222222221,SF,
305,0.41304347826086957,0.6130927121256114,HR,0.7499999999999999,SF,
306,0.5434782608695652,0.6327362472918947,Finance,0.12373737373737374,New Jersey,0.6000000000000001
307,0.13043478260869565,0.3926808567663547,Sales,0.7575757575757576,Illinois,0.76
308,0.043478260869565216,0.9208674871016014,HR,0.017676767676767693,New York,0.6399999999999999
309,0.34782608695652173,0.3031737877738816,Sales,0.015151515151515166,New York,0.52
310,0.6956521739130435,0.3793022580573113,HR,0.3181818181818182,New York,0.03999999999999998
311,0.2391304347826087,0.49429901949835836,IT,0.4848484848484849,New York,0.96
312,0.45652173913043476,0.05951131262144596,Marketing,,LA,0.8
313,0.45652173913043476,0.6230764076564,HR,0.6818181818181819,New York,0.27999999999999997
314,0.9782608695652174,0.5474616398275747,Sales,0.4419191919191919,LA,0.96
315,0.5434782608695652,0.7812297590065441,IT,,LA,
316,0.8043478260869565,0.5651397047327631,HR,1.0,Illinois,0.6000000000000001
317,0.8043478260869565,0.8407745739619861,Finance,0.42171717171717177,New York,0.76
318,0.9565217391304348,0.7276818618363746,Marketing,0.4494949494949495,Austin,
319,0.15217391304347827,0.9426105018649633,HR,,Chicago,0.6399999999999999
320,0.5652173913043478,0.6449981015344068,IT,0.7954545454545453,SF,0.12
321,0.5652173913043478,0.2614187121702812,Finance,,LA,0.32
322,0.717391304347826,0.6274540459652023,IT,0.2146464646464646,New Jersey,0.9200000000000002
323,0.43478260869565216,0.41886851450651064,IT,0.07575757575757577,New Jersey,0.24
324,0.6304347826086957,0.007046657583811672,Finance,0.6792929292929294,Chicago,0.36000000000000004
325,0.6956521739130435,0.6860049583454314,IT,0.654040404040404,New Jersey,
326,0.5869565217391305,0.3051839278136377,Finance,0.2676767676767676,Austin,
327,1.0,0.08968574810711813,HR,0.9520202020202019,New Jersey,0.6000000000000001
328,0.6956521739130435,0.6913541643401157,Finance,0.14393939393939395,SF,0.96
329,0.5434782608695652,0.49429901949835836,Finance,0.4292929292929293,SF,0.24
330,0.5434782608695652,0.04214593616688629,Marketing,0.9444444444444443,LA,
331,0.5434782608695652,0.6956871328702566,Finance,0.4166666666666667,New York,
332,0.7391304347826086,0.49429901949835836,Finance,0.6363636363636362,Illinois,0.8800000000000001
333,0.34782608695652173,0.07354879056574275,HR,0.3939393939393939,Austin,
334,0.9347826086956522,0.8050610859223193,Marketing,0.2702020202020202,LA,0.27999999999999997
335,0.5434782608695652,0.9639738235097045,Sales,0.9873737373737375,Austin,
336,0.6304347826086957,0.515444575972126,HR,0.4065656565656566,New York,0.8800000000000001
337,0.6086956521739131,0.22334889330623367,HR,0.8964646464646464,New Jersey,
338,0.9782608695652174,0.19691555178344092,Sales,,New Jersey,0.9200000000000002
339,0.10869565217391304,0.8430974024523709,Finance,0.2070707070707071,Illinois,
340,0.5434782608695652,0.09289080472606258,IT,0.02272727272727275,New York,0.76
341,0.8695652173913043,0.0,Marketing,0.6515151515151515,LA,0.48000000000000004
342,0.782608695652174,0.49429901949835836,IT,0.3636363636363637,Illinois,0.8400000000000001
343,0.5,0.4529403881803766,Sales,,New York,0.72
344,0.5434782608695652,0.530922654278248,HR,0.4696969696969697,Chicago,0.76
345,0.9782608695652174,0.321678243584303,HR,0.9696969696969697,SF,0.6399999999999999
346,0.6521739130434783,0.13824179751189333,Marketing,0.17929292929292928,Illinois,0.15999999999999998
